-,-,地獄級,-,-,-,-,-,-
1,木の中忍-6a47bdf6e8de3448da54ef42a5cabb95.png,木の中忍,木,2310,1,11,60000,剛力の丸薬（5ターン攻撃力3倍）
1,樹のサムライオーガ-e838397c86bd851fd70f99e4899d988f.png,樹のサムライオーガ,火木,7700,3,245117,180,<火>気合溜め（次回攻撃力2倍）<br><木>ロックストライク（11550）
1,荒武者・レッドゴブリン-1984716c4f83cb202996fb29d457af1b.png,荒武者・レッドゴブリン,火,4312,2,172223,156,突撃陣形（1体の時、99ターン攻撃力2倍）<br>暴れ斬り（1294x3～6の連続攻撃）
2,ねねこ-60404b9d5dd155b3164b160abba19401.png,ねねこ,水,5940,2,31050,1050,ファイアバインド<br>暗黒変化の術・水（闇ドロップ→水ドロップ）
2,マネキニャドラ-d783405cfce48e1ea2c1a5c924686f13.png,マネキニャドラ,光,-,1,10,600000,手招きしている（何もしない）<br>ネコパンチ！（10800）
2,はまひめ-04701747f390d8c685c9bc5e74670371.png,はまひめ,闇,7530,1,16050,0,フラッシュバインド<br>業炎変化の術・闇（火ドロップ→闇ドロップ）
3,火の下忍-0d84e352edadeecfc0b8140f6dbcb828.png,火の下忍,火,3645,1,6844,2556,影縫いの術（1体バインド）
3,水の下忍-7c3e5d4f4cafb4591f7b0ca156dd4818.png,水の下忍,水,3593,1,7016,2556,影縫いの術（1体バインド）
3,木の下忍-3507bff1d06eda90e8ce760ee7e52fd4.png,木の下忍,木,3628,1,6930,2556,影縫いの術（1体バインド）
3,光の下忍-017922030aa8ee296105f2c0ef8fffeb.png,光の下忍,光,3730,1,7187,2556,電光石火（先制攻撃1865）
3,闇の下忍-240532ae380e30aa003283bd15088565.png,闇の下忍,闇,3696,1,7272,2556,煙幕（ドロップが見えなくなる）
4,ウィルオーウィスプ-7449c57b94f445e8343ddf41e12e60cd.png,焔の霊魂・ウィルオーウィスプx2,火,5107,1,7705,54000,ファイアボール（6384）
5,霊峰の破戒神・大天狗-53809a2785c12ffa6049602eff5925b9.png,霊峰の破戒神・大天狗,木,7944,2,1078542,0,縛！（3体3ターンバインド、1度きり）<br>壊！（11916）<br>滅！（5561ダメージ＆ランダム1色排除）<br>精神を研ぎ澄ましている（何もしない、生者必滅と交互に使用）※HP40%以下で使用<br>生者必滅（計63552の連続攻撃）
-,-,超級,-,-,-,-,-,-
1,木の中忍-6a47bdf6e8de3448da54ef42a5cabb95.png,木の中忍,木,1440,1,9,60000,剛力の丸薬（5ターン攻撃力3倍）
1,樹のサムライオーガ-e838397c86bd851fd70f99e4899d988f.png,樹のサムライオーガ,火木,4800,3,152800,120,<火>気合溜め（次回攻撃力2倍）<br><木>ロックストライク（7200）
1,荒武者・レッドゴブリン-1984716c4f83cb202996fb29d457af1b.png,荒武者・レッドゴブリン,火,2688,2,107360,104,突撃陣形（1体の時、99ターン攻撃力2倍）<br>暴れ斬り（1806x3～6の連続攻撃）
2,ねねこ-60404b9d5dd155b3164b160abba19401.png,ねねこ,水,4064,2,21045,735,ファイアバインド<br>暗黒変化の術・水（闇ドロップ→水ドロップ）
2,マネキニャドラ-d783405cfce48e1ea2c1a5c924686f13.png,マネキニャドラ,光,-,1,7,600000,手招きしている（何もしない）<br>ネコパンチ！（7320）
2,はまひめ-04701747f390d8c685c9bc5e74670371.png,はまひめ,闇,5104,1,10878,0,フラッシュバインド<br>業炎変化の術・闇（火ドロップ→闇ドロップ）
3,火の下忍-0d84e352edadeecfc0b8140f6dbcb828.png,火の下忍,火,2272,1,4267,2333,影縫いの術（1体バインド）
3,水の下忍-7c3e5d4f4cafb4591f7b0ca156dd4818.png,水の下忍,水,2240,1,4373,2333,影縫いの術（1体バインド）
3,木の下忍-3507bff1d06eda90e8ce760ee7e52fd4.png,木の下忍,木,2261,1,4320,2333,影縫いの術（1体バインド）
3,光の下忍-017922030aa8ee296105f2c0ef8fffeb.png,光の下忍,光,2325,1,4480,2333,電光石火（先制攻撃1163）
3,闇の下忍-240532ae380e30aa003283bd15088565.png,闇の下忍,闇,2896,1,4370,2333,煙幕（ドロップが見えなくなる）
4,ウィルオーウィスプ-7449c57b94f445e8343ddf41e12e60cd.png,焔の霊魂・ウィルオーウィスプx2,火,2896,1,4370,54000,ファイアボール（3620）
5,霊峰の破戒神・大天狗-53809a2785c12ffa6049602eff5925b9.png,霊峰の破戒神・大天狗,木,4258,2,578098,0,縛！（3体3ターンバインド、1度きり）<br>壊！（6387）<br>滅！（2981ダメージ＆ランダム1色排除）<br>精神を研ぎ澄ましている（何もしない、生者必滅と交互に使用）※HP40%以下で使用<br>生者必滅（計34064の連続攻撃）
